species	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Brachyspira pilosicoli	0.0	24.688129	42.37911	0.286123	9.125901	0.0	0.572245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.490705	0.0	0.0	0.0	13.95565	0.0	0.0	0.286123	0.0	3.422032	6.128753	0.0	0.286123	0.0	0.0	0.0	0.0	0.286123	4.529327	0.0	0.0	0.0	0.0	0.0	0.286123	0.0	2.560801
Staphylococcus phage qdsa001	0.0	0.0017726666666666665	0.0018293333333333332	0.0056289999999999995	0.0018573333333333332	0.0	0.0053743333333333325	0.0	0.0018856666666666666	0.0	0.0	0.0	0.0014143333333333334	0.0	0.010899666666666667	0.005496999999999999	0.003649	0.0	0.0	0.0	0.0	0.27195233333333335	0.017499666666666667	0.0018763333333333334	0.0018856666666666666	5.4710383333333334	0.03216133333333333	0.07960199999999999	0.058007333333333334	0.012860666666666666	0.0	0.0	0.0	0.0	16.697438000000002	0.011305	0.0	0.0	11.70837	0.0	0.0	0.0	0.005657333333333334	0.009042	0.0	0.0	0.0	0.0	0.0	0.06271033333333333
Lactococcus phage PLg-TB25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120084	0.0	0.0	0.0	0.0	0.0	0.0	18.314018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycobacterium phage BTCU-1	0.0	0.37488875	14.4883245	0.2803985	9.292342	5.2589755	0.10664950000000001	0.018999	5.3028045	0.0	0.0	3.07464725	0.18396225	0.0	1.0277925	0.03485325	0.05201775	0.007403	0.115697	0.4188285	0.016334	0.0	0.01565775	0.2296255	0.07298225	3.55771675	2.52162025	0.30467774999999997	0.0	6.027188	0.4339715	0.0	0.02234025	1.455319	0.20151975	0.0	0.01270975	1.0631742499999999	17.479559499999997	0.0	0.0	0.07509775	8.0328435	0.86792475	2.50583975	0.0	0.0	0.86550075	0.01814875	1.0248490000000001
Clostridium perfringens	0.9794768333333334	0.2646911666666667	0.06003816666666667	0.2998285	0.349205	0.0	0.0	0.010368500000000001	0.240367	0.09046716666666667	2.4977796666666667	0.0	0.0	0.0	0.055050999999999996	0.0	0.261145	0.0	0.0	0.0	0.0	0.0	4.3152465	0.020132833333333332	0.013421833333333334	0.08069516666666667	1.7360513333333334	0.218251	0.02386366666666667	0.06979	0.0	0.0	26.363237166666664	0.0	0.06843300000000001	0.0	0.032987833333333334	0.0	0.6027735000000001	0.0	0.0	0.006711000000000001	0.0199315	0.006711000000000001	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides uniformis	2.7238813333333334	5.791756666666667	7.124946166666667	11.6852785	14.282271833333333	13.162703666666667	27.688168500000003	0.09015966666666668	2.8638421666666667	2.9758258333333334	14.945382333333333	0.6242285000000001	17.48136966666667	1.8188468333333336	19.096693000000002	0.7434061666666668	2.3240703333333332	55.122856500000005	3.2986799999999996	8.032847333333335	34.534258333333334	12.258724500000001	2.7669795	13.452106833333334	7.323837	12.937647999999998	0.8279786666666666	4.7466235	3.5182334999999996	20.577263000000002	11.167864666666667	0.9286685000000001	0.18299416666666665	34.38000416666667	10.954366333333335	3.1263928333333335	1.0426528333333334	4.045576333333334	123.86483033333333	3.871729166666667	30.59760966666666	15.582568499999999	70.27264083333333	1.068965	3.7199451666666667	0.009264166666666665	0.5731001666666666	0.21106733333333336	4.552093166666666	148.55742633333332
Mycobacterium phage Lukilu	3.0768428723404257	0.8144798297872342	1.1976025957446808	1.2488937021276596	1.8789555744680853	2.5567387021276593	4.430655723404255	6.119582085106384	1.5075646808510637	16.116446787234043	6.737911999999999	2.4312739361702125	8.019919382978722	0.7558134468085106	2.6513868936170217	4.96608870212766	1.8227858297872337	1.9318808297872345	0.673535170212766	0.8615057659574469	4.6101111702127655	0.3701763829787233	8.999011829787236	1.1393685531914894	5.729622574468085	1.277138234042553	4.243380063829787	1.010138063829787	9.464709531914894	1.9905317659574464	0.7915394680851063	1.6024936382978723	0.3408577446808511	3.597580574468085	7.545322191489361	6.891430297872341	4.644012893617022	0.9027401276595746	3.915290808510638	2.3981441702127664	0.02941510638297872	0.3331891489361702	0.6463684893617022	3.097886978723404	2.04969485106383	3.3740032340425543	3.1892927234042556	0.8584084255319149	11.028356744680849	1.3384071702127662
Oxalobacter formigenes	0.0001126551215917465	0.7583472173913042	0.0	0.0	0.7649606448047166	0.00030904716285924834	0.00026667870302137073	0.00023850921149594693	8.438688282977156e-05	0.00042973839351510693	0.0	0.0010793971997052321	0.0007866720707442889	0.0	0.0008498275607958732	0.00018608548268238763	0.0004268835666912306	0.001661654384672071	0.0008256838614591009	0.027897089904200433	0.0	0.04692370817980843	0.002865245394252027	0.007252954310980102	0.2881085401621229	0.14572047310243172	0.2615248938835666	2.8407881238025072	0.01793573028739867	1.4448898865143718	0.5815501775976414	0.0	0.0002495497420781135	0.00028303316138540897	0.45633869638909397	0.0025261908621960214	0.04994731466470153	1.4253400596904937	0.3640327538688286	0.0006456425939572587	0.0	0.003151484156226971	0.00026788430361090646	0.0013524767870302136	0.0008996698599852615	0.017029296978629326	0.0	0.0031341908621960223	0.0	0.0002245431098010317
Lactobacillus phage LF1	12.970874	0.0	0.0	0.0	0.0	0.0	0.0	0.771845	0.0	0.0	0.565048	0.194175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194175	0.0	0.0	0.0	0.0	0.194175	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194175	0.0	0.0	0.0	0.0	0.387379	0.0	0.0	1.817477	0.194175	0.194174	0.0	0.0	0.0	0.0	0.0
Enterococcus virus FL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52021	0.0	0.0	15.566293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.708974	0.0	0.080841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.080841	0.0	0.0
Apis mellifera filamentous virus	0.0	9.339266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Escherichia coli O157 typing phage 4	0.0	0.080389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034547	0.0	0.0	0.047044	0.0	0.0	0.0	0.0	0.031663	0.0	0.0	0.0	0.0	0.0	0.0
Cercopithecine betaherpesvirus 5	13.140406924999999	8.210803549999998	25.992014749999992	9.241181049999998	17.2821571	25.672383474999997	21.245316075	3.3543942750000006	14.273666449999999	15.745006425	11.994464275000002	25.0350991	15.800147249999998	7.398138274999999	26.947162349999996	9.067928925	5.5383409	7.729700724999999	3.3683046749999996	4.373448725	7.9268288	2.006119275	16.53208815	9.024291324999998	8.985110774999999	10.225445	13.711392099999994	11.400654825	33.8410149	36.747608650000004	7.965522925	2.7136824	7.602353950000001	10.926584074999997	29.495688649999998	19.523417724999998	13.638414650000005	20.85722515	24.135400775	6.566929124999999	2.8496202250000002	13.232100475000001	15.030583875	25.074430975000002	19.28128755	14.041127725000004	5.782093575000001	3.046954525	20.845481600000003	12.779381750000002
Escherichia phage ST0	12.9083415	4.101997	0.0	0.0	1.0967545	1.4241905	37.9858825	0.0	3.5082715	0.0	13.711872	2.7895235	0.9558925	0.0	9.078223	0.0	0.0222755	8.5630185	0.068918	2.518267	0.0	0.0	0.819779	1.1261215	0.0	0.034639	0.9776275	2.9138545	1.8642315	0.0	1.264551	0.0	0.410062	0.9102815	30.058342	1.8428675	0.00232	0.5468645	2.490352	0.0	0.0	0.005088	0.0	0.41354	3.2694695	1.970366	0.064783	0.0230135	0.0	0.0336635
Salmonella phage 118970_sal1	0.0	0.146574	0.0	0.0	12.486263	0.0	0.127519	0.0	0.146574	0.0	0.0	0.07292	0.073287	0.0	0.945035	0.0	0.0	0.914988	0.291316	0.0	0.0	0.072921	0.0	0.217296	0.285453	0.0	0.516673	0.073287	0.206669	0.553682	0.0	0.0	0.073287	0.487724	1.603517	0.0	0.628435	0.0	0.073287	0.058996	0.0	0.458409	0.073287	0.486625	0.0	0.0	0.0	0.0	0.286186	5.687798
Dialister pneumosintes	0.00685474255319149	0.006176363829787234	0.8942393808510638	0.0006291425531914893	0.020264127659574468	1.2707727425531918	0.0009365212765957447	0.007354942553191486	1.8281105468085102	0.00018779148936170215	0.08615611702127662	0.0024100085106382976	0.0007040212765957447	0.01231368936170213	0.001532391489361702	0.006653442553191488	0.0025930744680851066	0.41919564680851046	0.0028802340425531916	0.9953480063829795	0.0017604617021276597	0.003745408510638298	0.005351565957446808	0.0002696957446808511	0.36054739787234064	0.6834644425531914	0.02586634255319147	1.6750095468085107	0.004852425531914894	1.2007446680851062	0.0005600148936170213	1.913695304255319	0.08975534468085107	0.0001459	0.004337287234042553	0.006460551063829787	0.652347589361702	0.0032104255319148935	0.008669231914893617	0.00017909574468085107	0.00021844468085106383	0.004223606382978723	0.0	1.6728745276595736	0.0	0.003385497872340426	0.0035950021276595742	0.003644493617021277	0.0063274914893617015	0.011769525531914892
Acanthamoeba castellanii mimivirus	0.0	0.0	17.9962625	0.0	2.64520475	0.0	0.0	0.0	2.28015375	0.01327325	0.0	0.004358	4.363724	3.8546275000000003	0.0	0.01327325	0.0	0.0	1.797154	0.0	0.0226335	0.212608	0.369607	0.00548375	0.0398195	0.0	2.6814905	0.0475705	0.0	1.17321125	0.02712525	0.0	0.00987275	0.0891545	0.0214635	0.0	0.0	0.029617749999999998	0.0	0.074251	4.76393375	0.040834999999999996	0.0	0.008716	0.0	0.0	0.028314	0.008716	0.025401	0.003987
Pseudomonas phage SM1	0.0	0.0	0.0	0.0	0.0	0.0	13.943607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.643167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.888285	0.0	0.0	0.208243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21692	0.193059	12.138826	0.0	0.0	0.0	0.0
Enterobacteria phage HK140	0.0921595	1.4043985	0.6980725	0.0	0.311255	0.063073	0.4498895	41.811415	0.347771	5.947837	0.8801765	0.281537	0.479292	0.184951	0.063231	3.0083795	108.136748	0.188903	0.0316155	0.063231	0.423648	1.1593425	0.0316155	0.0	54.0056565	0.1351565	4.6641815	0.1579195	2.469176	0.269839	0.0	0.189693	0.0	0.554221	0.0	0.1226685	0.6171355	0.1253555	1.5876595	1.1011695	0.5885235	0.1767305	1.0793655	0.4663295	0.241859	170.970753	0.2997155	1.5411005	26.2434335	7.229216
Escherichia virus JS09	0.0	12.00032	0.0	0.0	0.0	8.927334	0.123855	0.0	23.733959	0.0	0.0	17.652129	67.023069	0.37346	0.063191	0.0	0.106793	0.0	2.712479	0.0	0.0	0.362402	1.246129	0.0	0.0	0.062243	0.0	0.884677	0.723539	0.126382	0.0	0.0	0.0	0.0	1.369353	0.0	10.299842	2.562086	0.0	42.26952	0.0	37.248656	0.0	0.439811	23.088156	0.126382	0.061927	0.11248	15.86698	0.045182
Vibrio virus KVP40	11.9755888	33.3353808	14.736761999999999	1.8119077999999997	7.3417688	6.515679400000001	5.864165	0.024294	0.0	0.0	31.900652200000003	0.0392624	2.6494452	2.8734544	0.138675	2.1358214	1.2905102000000002	1.8175092	0.0025994	0.006870800000000001	45.8939032	1.0156741999999999	38.6722216	0.6876594	18.052862599999997	0.8681272	3.3134222	2.750047	7.096938800000001	5.045882199999999	0.0366728	0.7089920000000001	0.108796	0.2988154	15.616779400000002	24.5960282	2.4275696	2.1629828	24.2742582	3.9443364	0.06030339999999999	0.13502240000000001	28.6252322	63.751408600000005	0.0794508	7.795528	32.973616400000004	0.09818299999999999	10.783039400000002	0.0
Glycine max	0.0	0.0	0.0	0.0	0.0	2.6487785	0.0	2.579833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcus phage S-CBP2	0.100862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.503294	0.708058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.082616	6.74202	0.0	0.404967	0.0	0.0	0.286873	0.0	0.802839	0.994424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100862	0.0	0.201723
Dickeya phage phiDP10.3	5.671583	46.5965381	62.835708999999994	2.097074	67.49083800000001	6.240978199999999	25.4593043	452.6113452999999	5.5057574	63.431234499999995	15.4311791	23.235383300000002	16.625605099999998	4.5750512	6.7128895	75.89760550000001	822.8143120000001	25.4950134	0.7800854	2.7252511999999998	29.799230299999998	5.165192900000001	244.06349549999996	13.232228699999999	558.4662458999999	45.890604399999994	142.8098662	50.4403104	37.6128229	17.9445781	4.0947315	9.6446179	12.173722900000001	225.4547316	61.0501797	8.4521567	99.3887336	8.196764499999999	16.425214099999998	25.7547657	83.70672149999999	15.919616099999999	6.662850700000002	10.6120648	7.578383099999999	687.0135714	8.9336211	24.5052375	115.00160029999999	98.9176036
Lausannevirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.373449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Escherichia phage phAPEC8	0.0	0.168947	0.0	0.0	0.172639	0.043431	0.0	6.636486	0.043431	0.0	0.0	0.173724	0.043431	0.0	0.0	0.0	0.0	0.042997	0.0	0.0	0.0	0.043431	6.995878	0.0	0.0	0.0	0.524864	0.0	0.504451	0.0	0.0	0.130293	0.0	0.161129	0.0	0.246906	0.0	0.0	0.175244	0.0	0.0	0.0	0.043431	0.0	0.0	0.0	0.0	0.0	0.0	104.05387
Mogibacterium pumilum	0.0	0.0	0.194135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.318505	0.202224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.838222	0.0	0.0	0.40445	0.202224	0.191102	0.0	0.404449	0.202224	0.0	0.0	0.60364	0.200202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202224	0.202224	0.0	0.0	0.202224
Thermus virus IN93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8186116666666665	0.0	0.0	0.0	0.7081896666666667	0.0	0.0	1.6194876666666669	0.22470366666666666	0.0	0.0	0.0	0.0	0.127204	0.0	0.17894200000000002	0.0	0.05585766666666667	0.0	0.032954333333333335	0.0	0.0	0.0	6.377552666666666	0.0	0.0	1.106939	3.6086663333333333	0.04094766666666667	0.0	0.6597853333333333	0.0	0.0	0.0	0.04717866666666667	0.0	0.0	0.0	0.0
Escherichia virus phiX174	0.0	0.3651386	0.0	0.0	0.3275402	0.3647714	0.0229138	101.3414998	0.0	0.0	0.0223314	0.3587122	0.0	0.004909	0.07721320000000001	1.5973568	0.0342688	0.27168380000000003	0.0	0.0	0.0	0.0	0.0	0.0726222	35.873675999999996	0.158384	0.5048526	0.1811846	0.050117199999999994	0.135406	0.0648736	0.0277228	0.0	0.0302606	0.0	0.14310799999999999	23.6074756	0.49213319999999994	0.37008420000000003	0.0	0.6899962000000001	0.5502613999999999	0.0	0.08660999999999999	0.0	0.0074502	0.05378619999999999	0.08110999999999999	0.6482272	0.0
Bacillus phage phIS3501	0.0	0.0356125	0.0	0.0030365	0.017469	0.0	0.0087505	0.0	0.0059915	0.0	0.0	0.243959	1.3684625	0.0	0.2663425	0.0356125	0.0	0.0	0.003167	0.003265	0.0	0.0	6.797695500000001	0.0	0.6043445	0.0	0.0	0.104666	0.0062365	0.047574	0.0155915	0.0	0.044929	0.0031185	0.005861	0.0	0.0	12.443514	0.0	0.0	0.0	4.9561	0.008702	0.0060245	0.433129	0.0027755	0.0	0.100111	0.0	0.566153
Eubacterium limosum	0.36769105405405406	0.31419141441441445	0.059635720720720715	0.5649935495495496	0.947887891891892	0.1844476846846847	0.20906803603603602	0.456691981981982	0.2611956306306306	0.7507887117117117	0.5037330630630631	0.13019575675675676	1.083035747747748	0.2845606216216216	0.23168357657657657	0.16695436036036035	0.01737652252252252	0.618575855855856	0.3058208828828829	0.051219072072072075	1.9390803783783783	0.13144453153153154	1.496215576576576	0.049467711711711715	2.330282954954955	0.2258604144144144	0.38143819819819824	1.0949629819819817	0.9319977387387387	1.1242784324324326	0.11896045045045044	0.7961872882882883	0.05510252252252252	0.9610978018018018	0.7615986486486486	1.6254986306306312	1.201604936936937	0.2228187747747748	0.5896429549549549	1.8837286666666664	0.04708197297297297	0.46844605405405404	0.4400859639639639	0.828968981981982	0.75596390990991	1.5854323423423424	0.01410008108108108	0.15343184684684685	2.6813245045045044	1.9726490270270272
Streptococcus gallolyticus	0.000936	0.1895078181818182	0.00010987878787878788	0.0	0.0001382121212121212	1.3152835454545455	0.000936	7.691344757575757	0.0	3.933341606060606	0.0	0.027297696969696972	0.0	0.2799653636363636	0.0001382121212121212	0.0	0.0	0.0	0.00012645454545454546	0.0	2.9772584545454546	0.000936	0.00739460606060606	0.0	0.0028079999999999997	0.0	0.0035853939393939395	0.015485272727272726	0.002428939393939394	1.048699696969697	0.0	0.2420769393939394	0.0	0.05023981818181818	0.01003169696969697	0.0011856363636363638	0.0018532727272727273	0.002182272727272727	0.15237972727272728	0.0056064848484848485	0.0021323030303030304	0.0027152121212121213	0.30660581818181815	0.0	0.0	0.003738181818181818	0.0006012121212121212	0.04559442424242424	0.004965030303030303	0.0010527878787878787
Ralstonia phage RSS30	0.0	6.006147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.611842	0.0	0.60415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147579	0.0	0.609532	0.0	5.772483	0.0	1.332051	0.0	0.0	0.0	0.0	7.139123	0.0	0.567257	0.0	0.0	0.153728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Canarypox virus	0.0	0.0	0.0	0.0	0.056695	0.0	0.006349	0.0	0.0	0.2291825	17.2735075	0.0	0.050378	0.1527885	0.0	0.0	0.018983	0.0050475	0.0	0.0	0.0	0.0	0.0	0.286109	0.076394	0.006349	0.0	0.0	0.018253	0.0	0.0	0.0	0.0	0.212376	0.0	0.0	0.004984	0.2029575	0.0	1.190603	6.1061855	0.0	0.0	0.0	2.8523255	0.0	0.0	0.0	0.0	0.0
Enterobacteria phage phi80	0.0171848	4.1283749	0.2811194	0.0	1.0876382000000002	0.0846829	0.16385180000000002	18.911222600000002	0.038692899999999995	0.9542381000000001	0.21429440000000005	0.1292044	0.1569089	0.030326	0.0855008	4.4521067	15.2416684	0.7719272	0.0010139	0.0	1.2280849999999999	0.0514784	2.921735	0.08889169999999999	17.140464299999998	2.6730932	1.6359644	0.0907182	0.25072710000000004	0.47575579999999995	0.0422763	0.0944322	0.0472909	14.014454400000002	8.6615447	0.0475392	2.9347886	0.10863959999999999	0.19628649999999997	0.7380982	1.7004414999999997	0.5451562	0.1278972	0.14673989999999998	0.0226687	29.029418099999997	0.0771366	0.2421108	4.2290684	0.8259623000000001
Marinomonas phage CPG1g	0.0	0.0	8.11615	0.0	0.0	0.018584	1.0328935	0.0	0.0	0.0	0.0	0.4984205	0.0	0.0	3.948988	0.0	0.0	0.0	0.0	0.0	0.0	0.018584	0.018584	1.568946	0.018584	0.0	0.0	25.903912	0.0	0.018584	5.2118804999999995	0.0	0.018584	0.0	0.0	0.0	0.0	0.0	0.018584	0.0	0.0	9.5151485	0.0	0.0	0.0	0.0	0.0	0.037168	0.054544	1.0610485
Pyramidobacter piscolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154083	0.453004	0.0	0.0	0.0	0.142527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154083	0.0	0.0	0.151772	0.12943	0.0	0.0	0.0	0.0	0.0	0.0	2.347456	0.116333	0.0	0.0	0.0	0.0	0.0	0.0
Shigella virus POCJ13	0.0	3.0535332857142854	0.0	0.0	0.01895042857142857	0.0	0.0	0.0	0.43011028571428567	0.0	0.0	0.0	0.3596695714285714	0.0	0.0	0.0	0.0	0.12309642857142856	0.013216714285714286	0.0	0.4979592857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.013508285714285714	0.03654028571428571	0.2895041428571429	0.0	0.252381	0.0	0.0	0.0	0.0	0.0	0.056011857142857134	1.0254391428571428	0.07971742857142858	1.1273077142857144	0.0	0.0	0.9461040000000001	0.0	0.0	0.03595728571428571	0.019436285714285715	0.03605442857142858	0.038386857142857146
Prevotella fusca	0.0	0.0	0.0	0.0	0.15151533333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4537876666666667	0.0	7.137835333333332	0.0	0.07575766666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07008166666666667	0.0	0.0	0.0	0.0	0.0	0.095592	0.0	0.0
Pseudomonas phage AN14	14.607859	5.017465	1.882972	0.165065	13.009607	87.25847	62.115258	0.51179	8.008733	19.829684	0.0	12.396501	3.088209	10.024454	27.091699	0.0	1.696945	8.18428	1.177293	7.271613	0.0	0.684716	0.0	10.623582	0.349345	7.724886	4.785151	3.219213	12.717896	10.03668	15.428816	0.0	6.2131	15.694319	42.869842	1.453275	4.519649	18.688211	1.510045	0.656768	0.0	7.998254	1.697817	3.05677	32.259375	16.521395	47.403482	0.838428	1.814847	1.841922
Yersinia phage phiR1-37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.175901	0.0	4.034301	0.0	0.0	0.175902	0.0	1.379069	0.0	0.0	0.0	0.0	0.0	0.128408	0.0	0.0	0.0	0.0	0.0	0.879508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.581355	0.874231	0.0	0.0	0.174142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684256
Streptococcus phage phiZJ20091101-1	0.015521	0.062083	0.06154	0.092659	0.0	0.077604	1.328729	0.04276	0.784882	0.0	0.0	0.061772	0.169486	0.0	0.834471	0.604765	0.060376	0.0	0.0	0.0	0.414869	0.0	0.0	0.015521	0.0	0.0	1.163201	0.0	0.0	0.152646	0.0	0.0	0.0	6.255082	0.0	0.015521	0.0	0.0	0.938926	0.077448	0.060143	0.0	0.0	0.0	0.030653	0.015521	0.196725	0.046562	114.154022	0.074344
Acinetobacter phage YMC13/03/R2096	0.0	0.0	1.113815	0.678541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173762	0.0	0.0	0.0	0.86881	0.173762	0.0	0.0	0.0	0.0	0.173762	0.0	1.042572	1.367505	0.0	0.0	0.0	0.0	0.0	0.512598	0.173762	0.0	0.0	0.0	1.376195	0.0	0.0	0.173762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.740223
Streptococcus cristatus	0.006725833333333334	0.0023271333333333335	0.003547966666666667	0.008071	0.0040355	0.0026903333333333336	0.045274199999999994	0.0205067	0.013451733333333334	0.031487433333333335	0.030125733333333335	0.0084064	0.0	0.0032873	0.005380666666666667	0.0	0.0	0.0071454	0.0026903333333333336	0.0	0.009002333333333334	0.0071454	0.005340333333333333	0.015142200000000001	0.07838093333333333	0.008891266666666668	0.009570233333333334	0.006725833333333334	0.09393623333333334	0.029165833333333332	0.0	0.0	0.0	8.240616866666667	0.014609166666666668	0.10331810000000001	0.1363304	0.0040355	0.0	0.004711766666666667	0.0	0.02286433333333333	0.009789200000000001	0.0059789	0.017650966666666663	0.0024664	0.013429966666666666	0.0	0.20629510000000004	0.038316666666666666
Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA2	0.0	0.04865	1.109463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.108246	0.0	0.0	0.0	0.0	0.0	0.0	61.057381	0.0	0.0	0.0	0.0	0.0	0.0	0.436147	0.0	0.0	0.42593	0.0	0.0	0.0	0.0	0.0
Escherichia phage vB_Eco_slurp01	0.0	0.0	0.127959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063979	0.0	14.431861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus phage IPP44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03022066666666667	0.03022066666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015110333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015110333333333335
Streptococcus phage phiARI0468-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.425618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Campylobacter coli	0.369686	32.353044	62.608134	1.478744	5.523105	0.369686	4.719037	0.0	0.0	1.478743	0.0	0.0	0.0	0.0	0.0	0.0	0.369686	0.0	0.340111	1.103511	0.0	0.0	6.621073	1.109058	0.0	4.8817	71.463983	1.473198	0.0	0.0	0.0	0.0	0.0	0.0	0.369686	13.903885	0.0	0.0	3.676526	0.0	0.369686	0.0	0.739371	0.360444	0.0	0.0	0.312384	0.0	0.0	0.0
